39
30
40
35
35
41
35
27
33
43
43
43
36
26
42
40
31
36
34
29
45
37
41
33
28
48
53
36
50
43
46
49
54
37
44
43
44
37
22
32
29
34
24
24
38
36
28
33
43
30
35
38
37
28
30
31
24
27
32
29
31
25
22
37
35
30
34
25
34
32
22
35
35
33
23
30
30
51
35
31
28
32
24
38
24
35
27
21
37
25
24
42
27
39
33
25
37
31
36
32
31
32
38
30
37
22
31
32
32
37
31
37
45
27
32
32
27
26
31
36
30
28
37
33
32
33
31
31
33
36
34
29
29
28
28
27
32
34
27
35
36
28
26
31
32
28
27
33
26
35
27
38
31
25
25
27
34
28
32
28
29
25
26
26
32
35
39
20
25
31
32
28
31
23
25
27
32
14
29
34
26
24
32
31
35
29
20
33
32
25
28
31
21
28
22
16
35
35
24
27
24
23
25
33
31
30
29
28
23
29
24
25
10
27
32
23
27
26
28
27
29
38
24
26
19
20
20
24
29
26
29
28
21
24
21
33
24
23
18
21
26
24
33
20
21
27
30
24
30
24
31
19
28
32
24
18
36
26
27
30
27
24
29
33
38
21
22
29
33
29
36
26
39
18
39
46
34
20
41
22
35
34
29
23
21
25
23
27
25
19
22
18
22
24
23
23
26
23
26
29
31
53
32
22
38
16
27
29
32
17
26
33
35
34
32
26
17
33
33
32
51
16
40
18
25
44
35
25
29
22
28
19
24
27
31
45
22
41
19
20
21
23
17
22
22
23
21
32
22
20
22
19
37
16
43
21
33
25
24
25
31
31
14
33
25
20
29
14
28
36
36
23
40
33
19
18
31
37
27
30
13
24
20
22
27
30
39
23
22
26
33
29
27
17
23
27
28
14
22
17
22
43
23
26
22
19
21
19
20
17
31
13
25
13
34
26
33
28
37
13
36
24
27
17
18
13
18
23
22
25
35
21
27
19
22
34
16
22
23
21
22
17
19
17
13
38
32
41
21
35
23
23
22
18
15
22
21
21
25
17
44
29
17
23
20
18
36
33
19
40
52
34
40
53
56
29
36
24
42
18
23
21
27
18
19
24
19
14
11
27
15
22
18
17
24
13
28
24
22
24
21
34
15
22
20
21
30
23
22
24
15
20
12
15
15
11
21
23
17
22
17
18
30
31
31
16
29
17
23
17
31
28
20
17
13
24
17
18
15
15
32
30
26
24
28
24
11
24
19
31
36
19
22
21
20
15
27
29
22
13
24
19
13
24
19
14
24
24
17
20
19
17
13
14
14
14
17
20
21
8
20
19
25
34
29
20
16
12
10
22
16
28
26
30
25
24
38
17
19
42
27
31
11
27
27
33
22
15
30
42
25
17
17
19
11
19
42
18
20
19
8
18
7
14
25
26
27
24
16
24
14
24
22
24
13
13
12
14
26
9
21
26
38
23
26
15
26
11
20
26
27
17
17
12
16
16
20
17
19
18
13
18
17
26
25
15
11
19
21
20
18
12
16
20
16
33
23
23
13
19
16
16
16
25
19
11
33
18
20
15
19
10
29
20
16
19
20
10
16
28
17
16
17
13
23
25
28
13
23
6
17
16
12
16
19
19
18
16
12
20
22
16
20
17
22
14
18
15
24
16
10
20
13
17
24
20
